Title_ID,Release_Year,Runtime(Minutes),Genre,Title,Rating,Number_of_Votes,Budget(LCY),USA_Gross($),Worldwide_Gross($),Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt1489889,2016,107,"Action,Comedy,Crime",Central Intelligence,6.3,144537,$50000000,127.44,216.97,17 Jun 2016,6.0,71.0,52.0,"Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet",Warner Bros. Pictures
tt1490785,2015,123,"Biography,Drama,Music",I Saw the Light,5.7,5854,$13000000,1.65,1.77,01 Apr 2016,4.0,,47.0,"Tom Hiddleston, Elizabeth Olsen, Bradley Whitford, Cherry Jones",
tt1502407,2018,106,"Horror,Thriller",Halloween,6.6,101700,$10000000,159.34,255.49,19 Oct 2018,10.0,,67.0,"Jamie Lee Curtis, Judy Greer, Andi Matichak, James Jude Courtney",The Weinstein Company
tt1502712,2015,100,"Action,Adventure,Drama",Fantastic Four,4.3,142694,$120000000,56.12,167.88,07 Aug 2015,8.0,9.0,27.0,"Miles Teller, Michael B. Jordan, Kate Mara, Jamie Bell",20th Century Fox
tt1507571,2017,104,Drama,The Tribes of Palos Verdes,5.8,1829,,0.01,0.01,01 Dec 2017,12.0,64.0,49.0,"Maika Monroe, Cody Fern, Jennifer Garner, Justin Kirk",IFC Films
tt1517451,2018,136,"Drama,Music,Romance",A Star Is Born,7.7,283198,$36000000,215.29,434.89,05 Oct 2018,10.0,90.0,88.0,"Lady Gaga, Bradley Cooper, Sam Elliott, Andrew Dice Clay",Warner Bros. Pictures
tt1519461,2015,91,"Horror,Mystery,Sci-Fi",Area 51,4.2,11843,$5000000,0.01,0.01,15 May 2015,5.0,14.0,30.0,"Reid Warner, Darrin Bragg, Ben Rovner, Jelena Nik",Paramount/Momentum Films
tt1524575,2015,91,"Horror,Thriller",The Vatican Tapes,5.0,15188,$8000000,1.78,13.02,22 Jul 2015,7.0,20.0,38.0,"Olivia Taylor Dudley, John Patrick Amedori, Dougray Scott, Michael Peña",Pantelion Films
tt1524930,2015,99,"Adventure,Comedy",Vacation,6.1,89657,$31000000,58.88,104.88,29 Jul 2015,7.0,27.0,34.0,"Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins",Warner Bros. Pictures
tt1528100,2014,150,"Action,Drama,Fantasy",Exodus: Gods and Kings,6.0,152987,$140000000,65.01,268.18,12 Dec 2014,12.0,30.0,52.0,"Christian Bale, Joel Edgerton, John Turturro, Aaron Paul",20th Century Fox
tt1528854,2015,96,"Comedy,Family",Daddy's Home,6.2,100053,$50000000,150.36,242.79,25 Dec 2015,12.0,31.0,42.0,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church",Paramount Pictures
tt1540011,2016,89,"Horror,Mystery,Thriller",Blair Witch,5.0,38263,$5000000,20.78,45.17,16 Sep 2016,9.0,37.0,47.0,"James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott",Vertigo Entertainment
tt1542768,2016,98,"Action,Comedy,Crime",True Memoirs of an International Assassin,5.9,17952,$40000000,,,11 Nov 2016,11.0,0.0,37.0,"Kevin James, Kim Coates, Maurice Compte, Zulay Henao",Netflix
tt1544608,2017,94,"Drama,Mystery,Thriller",Voice from the Stone,5.2,9204,,,0.09,28 Apr 2017,4.0,36.0,42.0,"Emilia Clarke, Marton Csokas, Caterina Murino, Remo Girone",Momentum Pictures
tt1560220,2019,99,"Action,Comedy,Horror",Zombieland: Double Tap,7.2,26631,$42000000,66.64,101.94,18 Oct 2019,10.0,67.0,56.0,"Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin",Columbia Pictures
tt1563742,2018,112,"Comedy,Romance",Overboard,5.9,28563,$12000000,50.32,91.24,04 May 2018,5.0,24.0,42.0,"Eugenio Derbez, Anna Faris, Eva Longoria, John Hannah",Pantelion Films
tt1571234,2018,128,"Action,Adventure,Fantasy",Mortal Engines,6.1,84787,$100000000,15.95,83.67,14 Dec 2018,12.0,27.0,44.0,"Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae",Universal Pictures
tt1588878,2016,90,"Comedy,Drama,Romance",The Late Bloomer,5.2,7345,$3500000,,,07 Oct 2016,10.0,,34.0,"Charlotte McKinney, Johnny Simmons, Blake Cooper, Kumail Nanjiani",Warner Bros.
tt1590193,2018,105,"Action,Mystery,Thriller",The Commuter,6.3,88888,$30000000,36.34,119.94,12 Jan 2018,1.0,56.0,56.0,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks",Lionsgate
tt1594972,2016,90,"Adventure,Animation,Comedy",Norm of the North,3.4,8143,$7000000,17.06,30.73,15 Jan 2016,1.0,9.0,21.0,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy",Lionsgate
tt1596363,2015,130,"Biography,Comedy,Drama",The Big Short,7.8,321059,$28000000,70.26,133.44,23 Dec 2015,12.0,88.0,81.0,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",Paramount Pictures
tt1598642,2015,98,"Drama,Sci-Fi,Thriller",Z for Zachariah,6.0,26109,$7500000,0.12,0.38,13 Aug 2015,8.0,79.0,68.0,"Chiwetel Ejiofor, Margot Robbie, Chris Pine",Roadside Attractions
tt1608290,2016,101,"Action,Comedy",Zoolander 2,4.7,61116,$50000000,28.85,56.72,12 Feb 2016,2.0,22.0,34.0,"Justin Bieber, Jon Daly, Penélope Cruz, Ben Stiller",Paramount Pictures
tt1612319,2015,88,"Action,Horror",Re-Kill,5.0,2353,$9500000,,,16 Oct 2015,10.0,,,"Bruce Payne, Daniella Alonso, Roger Cross, Scott Adkins",After Dark Films
tt1615160,2017,113,"Action,Thriller",The Foreigner,7.0,85831,$35000000,34.39,145.37,13 Oct 2017,10.0,65.0,55.0,"Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy",STX Films
tt1617661,2015,127,"Action,Adventure,Sci-Fi",Jupiter Ascending,5.3,169886,$176000000,47.39,183.89,06 Feb 2015,2.0,27.0,40.0,"Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne",Warner Bros. Pictures
tt1618434,2019,97,"Action,Comedy,Crime",Murder Mystery,6.0,72578,,,,14 Jun 2019,6.0,45.0,38.0,"Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp",Netflix
tt1618442,2015,106,"Action,Adventure,Fantasy",The Last Witch Hunter,6.0,88426,$90000000,27.37,146.94,23 Oct 2015,10.0,17.0,34.0,"Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson",Summit Entertainment.
tt1619029,2016,100,"Biography,Drama,History",Jackie,6.7,67637,$9000000,13.96,24.27,02 Dec 2016,12.0,87.0,81.0,"Natalie Portman, Peter Sarsgaard, Greta Gerwig, Billy Crudup",Fox Searchlight Pictures
tt1620680,2018,109,"Adventure,Family,Fantasy",A Wrinkle in Time,4.2,36835,$100000000,100.48,132.68,09 Mar 2018,3.0,42.0,53.0,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling",
tt1620935,2016,117,"Biography,Drama,Sport",Bleed for This,6.8,22676,$6000000,5.08,6.7,18 Nov 2016,11.0,69.0,62.0,"Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds",Open Road Films
tt1620981,2019,86,"Animation,Comedy,Family",The Addams Family,5.9,6050,$40000000,91.43,155.53,11 Oct 2019,10.0,41.0,45.0,"Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard",United Artists Releasing
tt1628841,2016,120,"Action,Adventure,Sci-Fi",Independence Day: Resurgence,5.2,158266,$165000000,103.14,389.68,24 Jun 2016,6.0,29.0,32.0,"Liam Hemsworth, Jeff Goldblum, Jessie T. Usher, Bill Pullman",20th Century Fox
tt1629242,2015,91,"Drama,Thriller",Careful What You Wish For,5.6,6890,$8000000,,0.08,06 May 2015,5.0,,32.0,"Nick Jonas, Kiki Harris, David Sherrill, Graham Rogers",
tt1638355,2015,116,"Action,Adventure,Comedy",The Man from U.N.C.L.E.,7.3,246579,$75000000,45.45,107.05,14 Aug 2015,8.0,67.0,56.0,"Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki",Warner Bros. Pictures
tt1639084,2016,111,"Comedy,Drama,Romance",Tallulah,6.7,15607,,,,29 Jul 2016,7.0,85.0,63.0,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit",Netflix
tt1641841,2014,96,"Action,Crime,Thriller",Skin Trade,5.6,7103,$9000000,0.0,0.6,23 Apr 2015,4.0,25.0,39.0,"Dolph Lundgren, Tony Jaa, Michael Jai White, Ron Perlman",Magnet Releasing
tt1648190,2017,95,"Action,Adventure,Fantasy",The Dark Tower,5.6,115505,$60000000,50.7,113.23,04 Aug 2017,8.0,16.0,34.0,"Matthew McConaughey, Idris Elba, Tom Taylor, Dennis Haysbert",Sony Pictures
tt1655441,2015,112,"Drama,Fantasy,Romance",The Age of Adaline,7.2,142924,$25000000,42.63,65.66,24 Apr 2015,4.0,56.0,51.0,"Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn",Lionsgate
tt1655461,2016,86,"Action,Adventure,Comedy",Wild Oats,5.6,3006,$10000000,0.04,0.25,16 Sep 2016,9.0,0.0,,"Shirley MacLaine, Jessica Lange, Demi Moore, Ptolemy Slocum",The Weinstein Company
tt1658801,2015,103,"Biography,Drama,Romance",Freeheld,6.6,10835,$7000000,0.57,1.47,05 Nov 2015,11.0,49.0,50.0,"Julianne Moore, Ellen Page, Michael Shannon, Steve Carell",Summit Entertainment
tt1661199,2015,105,"Drama,Family,Fantasy",Cinderella,6.9,147722,$95000000,201.15,542.35,13 Mar 2015,3.0,85.0,67.0,"Cate Blanchett, Lily James, Richard Madden, Helena Bonham Carter",Walt Disney Pictures
tt1662500,2016,85,"Crime,Drama,Mystery",Everlasting,7.0,2096,,,,13 Feb 2016,2.0,100.0,,"Elisabeth Röhm, Bai Ling, Michael Massee, Robert LaSardo",Super Grande Films
tt1663202,2015,156,"Action,Adventure,Biography",The Revenant,8.0,642334,$135000000,183.64,532.95,08 Jan 2016,1.0,79.0,76.0,"Leonardo DiCaprio, Tom Hardy, Domhnall Gleeson, Will Poulter",20th Century Fox
tt1663655,2015,86,"Drama,Horror,Thriller",Martyrs,4.0,4771,$1000000,,0.4,22 Jan 2016,1.0,,22.0,"Troian Bellisario, Bailey Noble, Kate Burton, Caitlin Carmichael",
tt1666185,2017,139,"Biography,Drama,Music",All Eyez on Me,5.8,19224,$40000000,44.92,55.67,16 Jun 2017,6.0,18.0,38.0,"Demetrius Shipp Jr., Danai Gurira, Kat Graham, Hill Harper",SUMMIT/CODEBLACK FILMS/LIONSGATE
tt1666801,2015,101,"Comedy,Romance",The Duff,6.5,77062,$8500000,34.03,43.53,20 Feb 2015,2.0,72.0,56.0,"Mae Whitman, Robbie Amell, Bella Thorne, Bianca A. Santos",Lionsgate Films
tt1674771,2015,104,Comedy,Entourage,6.6,72614,$30000000,32.36,49.26,03 Jun 2015,6.0,33.0,38.0,"Kevin Connolly, Adrian Grenier, Kevin Dillon, Jerry Ferrara",Warner Bros. Pictures
tt1677720,2018,140,"Action,Adventure,Sci-Fi",Ready Player One,7.5,319601,$175000000,137.69,582.89,29 Mar 2018,3.0,72.0,64.0,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe",Warner Bros. Pictures
tt1679335,2016,92,"Adventure,Animation,Comedy",Trolls,6.5,64868,$125000000,153.71,346.86,04 Nov 2016,11.0,76.0,56.0,"Anna Kendrick, Justin Timberlake, Zooey Deschanel, Christopher Mintz-Plasse",DreamWorks Animation
tt1690967,2018,106,Drama,Come Sunday,5.9,1653,,,,13 Apr 2018,4.0,68.0,65.0,"Chiwetel Ejiofor, Gerard Catus, Allie McCulloch, LaKeith Stanfield",Netflix
tt1691916,2017,98,"Drama,Fantasy,Mystery",Before I Fall,6.4,40958,$5000000,12.24,16.37,03 Mar 2017,3.0,64.0,58.0,"Zoey Deutch, Halston Sage, Logan Miller, Kian Lawley",Open Road Films
tt1694021,2015,94,"Action,Adventure,Drama",Into the Grizzly Maze,5.3,7162,$10000000,,,13 Aug 2015,8.0,36.0,43.0,"James Marsden, Thomas Jane, Piper Perabo, Scott Glenn",Open Road Films
tt1700841,2016,89,"Adventure,Animation,Comedy",Sausage Party,6.2,163466,$19000000,97.69,140.71,12 Aug 2016,8.0,83.0,66.0,"Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera",Sony Pictures
tt1703957,2016,104,"Biography,Drama",Genius,6.6,16193,,1.36,5.68,10 Jun 2016,6.0,53.0,56.0,"Colin Firth, Jude Law, Nicole Kidman, Laura Linney",Riverstone Pictures
tt1711525,2016,105,Comedy,Office Christmas Party,5.8,61033,$45000000,54.77,114.5,09 Dec 2016,12.0,40.0,42.0,"Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston",Paramount Pictures
tt1712192,2016,102,"Action,Thriller",Message from the King,6.4,10075,$10000000,,0.32,04 Aug 2017,8.0,45.0,40.0,"Chadwick Boseman, Luke Evans, Alfred Molina, Teresa Palmer",MFTK
tt1712261,2016,115,"Crime,Thriller",Triple 9,6.3,61640,$20000000,12.64,23.12,26 Feb 2016,2.0,53.0,52.0,"Chiwetel Ejiofor, Casey Affleck, Anthony Mackie, Woody Harrelson",Open Road Films
tt1718924,2016,108,Drama,A Family Man,6.5,8872,,,1.64,28 Jul 2017,7.0,13.0,21.0,"Gerard Butler, Alison Brie, Dustin Milligan, Julia Butters",Vertical Entertainment
tt1724597,2016,92,"Drama,Music",London Town,6.4,1855,,,0.0,07 Oct 2016,10.0,53.0,46.0,"Jonathan Rhys Meyers, Daniel Huttlestone, Dougray Scott, Natascha McElhone",Dutch Tilt Film
tt1724970,2017,106,"Action,Adventure,Horror",Beyond Skyline,5.3,15997,$14000000,,0.99,15 Dec 2017,12.0,63.0,46.0,"Frank Grillo, Bojana Novakovic, Jonny Weston, Callan Mulvey",Vertical Entertainment
tt1727776,2015,93,"Action,Comedy,Horror",Scouts Guide to the Zombie Apocalypse,6.3,41592,$15000000,3.7,16.14,30 Oct 2015,10.0,44.0,32.0,"Tye Sheridan, Logan Miller, Joey Morgan, Sarah Dumont",Broken Road Productions
tt1727824,2018,134,"Biography,Drama,Music",Bohemian Rhapsody,8.0,391506,$52000000,216.43,903.66,02 Nov 2018,11.0,61.0,49.0,"Rami Malek, Lucy Boynton, Gwilym Lee, Ben Hardy",20th Century Fox
tt1730768,2017,127,"Biography,Drama,History",The Zookeeper's Wife,7.0,33527,$20000000,17.57,26.13,07 Apr 2017,4.0,63.0,57.0,"Jessica Chastain, Johan Heldenbergh, Daniel Brühl, Timothy Radford",Focus Features
tt1731701,2015,96,"Action,Adventure,Comedy",Barely Lethal,5.4,18127,$15000000,0.01,0.93,30 Apr 2015,4.0,26.0,44.0,"Jaime King, Samuel L. Jackson, Madeleine Stack, Eva G. Cooper",A24 and DIRECTV
tt1734493,2017,98,"Action,Drama,Mystery",Unlocked,6.2,25498,,,4.7,05 May 2017,5.0,27.0,46.0,"Noomi Rapace, Orlando Bloom, Toni Collette, John Malkovich",Lionsgate Premiere
tt1735462,2015,78,"Animation,Comedy",Pixies,5.8,1701,,,0.14,05 Jun 2015,6.0,,,"Alexa PenaVega, Bill Paxton, Christopher Plummer, Carlos PenaVega",Vertical Entertainment
tt1741273,2015,111,"Crime,Drama,Mystery",Secret in Their Eyes,6.3,38626,$19500000,20.18,34.85,20 Nov 2015,11.0,39.0,45.0,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris",STX Entertainment
tt1753383,2017,100,"Adventure,Comedy,Drama",A Dog's Purpose,7.1,58369,$22000000,64.51,205.74,27 Jan 2017,1.0,35.0,43.0,"Josh Gad, Dennis Quaid, Peggy Lipton, Bryce Gheisar",Amblin Entertainment
tt1753786,2016,102,"Action,Adventure,Drama",Mercury Plains,4.2,1157,,,,23 Feb 2017,2.0,,,"Scott Eastwood, Nick Chinlund, Andy Garcia, Jorge A. Jimenez",Number 5 Films
tt1758810,2017,119,"Crime,Drama,Mystery",The Snowman,5.1,51326,$35000000,6.7,43.08,20 Oct 2017,10.0,7.0,23.0,"Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson",Universal Studios
tt1759744,2018,110,"Biography,Crime,Drama",Charlie Says,5.7,1417,,0.04,0.1,17 May 2019,5.0,60.0,57.0,"Hannah Murray, Matt Smith, Sosie Bacon, Marianne Rendón",IFC Films
tt1772261,2015,89,"Drama,Horror,Mystery",The Curse of Downers Grove,4.5,1651,$2000000,,0.03,21 Aug 2015,8.0,15.0,31.0,"Bella Heathcote, Lucas Till, Helen Slater, Penelope Mitchell",Anchor Bay Entertainment
tt1772288,2015,106,"Biography,Comedy,Drama",Danny Collins,7.0,28117,$10000000,5.64,10.84,10 Apr 2015,4.0,77.0,58.0,"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",Bleecker Street Films
tt1773389,2016,89,"Drama,Sci-Fi,Thriller",Einstein's God Model,7.0,1705,$2000000,,,11 May 2016,5.0,,,"Aaron Graham, Kirby O'Connell, Kenneth Hughes, Brad Norman",
tt1773753,2018,98,"Crime,Horror,Thriller",Mara,5.1,5085,$5000000,,0.66,07 Sep 2018,9.0,,32.0,"Olga Kurylenko, Craig Conway, Javier Botet, Rosie Fellner",
tt1774591,2016,88,"Drama,Thriller",Teenage Cocktail,5.8,4651,,,,15 Jan 2017,1.0,100.0,,"Nichole Bloom, Fabianne Therese, Pat Healy, Michelle Borth",
tt1780798,2014,100,"Drama,Fantasy,Horror",Clown,5.7,20359,$1500000,0.06,4.38,17 Jun 2016,6.0,46.0,42.0,"Andy Powers, Laura Allen, Peter Stormare, Christian Distefano","Dimension Films, Anchor Bay Entertainment"
tt1781058,2017,94,"Comedy,Drama",Wilson,5.8,9202,,0.65,0.85,24 Mar 2017,3.0,48.0,49.0,"Woody Harrelson, Sandra Lee-Oian Thomas, Shaun J. Brown, James Robert Miller",Fox Searchlight
tt1781827,2016,111,"Biography,Drama,Sport",Hands of Stone,6.6,13439,$20000000,4.71,4.98,26 Aug 2016,8.0,44.0,54.0,"Edgar Ramírez, Robert De Niro, Usher Raymond, Rubén Blades",Fuego Films
tt1781922,2015,103,"Action,Thriller",No Escape,6.8,71925,$16200000,27.29,54.42,26 Aug 2015,8.0,46.0,38.0,"Owen Wilson, Lake Bell, Sterling Jerins, Claire Geare",The Weinstein Company
tt1785288,2017,90,"Drama,Thriller,War",An Ordinary Man,5.4,1422,$6000000,,,13 Apr 2018,4.0,38.0,52.0,"Ben Kingsley, Hera Hilmar, Peter Serafinowicz, Robert Blythe",Saban Films
tt1785635,2017,91,"Crime,Horror,Mystery",The Vault,4.8,10955,$5000000,0.01,0.35,01 Sep 2017,9.0,26.0,50.0,"James Franco, Scott Haze, Taryn Manning, Francesca Eastwood",FilmRise
tt1798603,2016,92,"Comedy,Crime,Drama",Bad Santa 2,5.6,20549,$26000000,17.78,24.08,23 Nov 2016,11.0,22.0,38.0,"Billy Bob Thornton, Kathy Bates, Tony Cox, Christina Hendricks",Miramax/Broad Green
tt1798684,2015,124,"Drama,Sport",Southpaw,7.4,204286,$30000000,52.42,91.97,24 Jul 2015,7.0,60.0,57.0,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence",The Weinstein Company
tt1799516,2018,87,"Crime,Drama,Family",Benji,6.4,3029,$6000000,,0.59,16 Mar 2018,3.0,,53.0,"Gabriel Bateman, Darby Camp, Kiele Sanchez, Gralen Bryant Banks",
tt1800302,2016,120,"Crime,Drama",Gold,6.7,52043,$20000000,7.23,14.88,27 Jan 2017,1.0,43.0,49.0,"Matthew McConaughey, Edgar Ramírez, Bryce Dallas Howard, Corey Stoll",TWC-Dimension
tt1801552,2018,112,"Biography,Crime,Drama",Gotti,4.8,11546,$10000000,4.34,6.41,14 Jun 2018,6.0,0.0,24.0,"John Travolta, Spencer Rocco Lofranco, Kelly Preston, Pruitt Taylor Vince",Vertical Entertainment
tt1809398,2014,137,"Biography,Drama,Sport",Unbroken,7.2,132757,$65000000,115.64,161.46,25 Dec 2014,12.0,51.0,59.0,"Jack O'Connell, Domhnall Gleeson, Garrett Hedlund, Miyavi",Universal Pictures
tt1810683,2015,106,"Drama,History,War",Little Boy,7.4,21260,$20000000,6.49,17.57,24 Apr 2015,4.0,23.0,30.0,"Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport",Open Road Films
tt1817771,2015,92,"Comedy,Horror,Sci-Fi",Freaks of Nature,5.9,10088,,0.07,0.07,30 Oct 2015,10.0,,,"Nicholas Braun, Mackenzie Davis, Josh Fadem, Denis Leary",Columbia Pictures
tt1823664,2014,118,"Comedy,Drama,Family",Annie,5.3,31930,$65000000,85.91,133.82,19 Dec 2014,12.0,28.0,33.0,"Jamie Foxx, Quvenzhané Wallis, Rose Byrne, Bobby Cannavale",Sony Pictures
tt1823672,2015,120,"Action,Crime,Drama",Chappie,6.8,217524,$49000000,31.57,102.07,06 Mar 2015,3.0,32.0,41.0,"Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser",Sony Pictures
tt1825683,2018,134,"Action,Adventure,Sci-Fi",Black Panther,7.3,550176,$200000000,700.06,1346.91,16 Feb 2018,2.0,97.0,88.0,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira",Marvel Studios
tt1837636,2015,128,"Adventure,Biography,Drama",Queen of the Desert,5.7,8953,$15000000,,1.59,14 Apr 2017,4.0,18.0,39.0,"Nicole Kidman, James Franco, Robert Pattinson, Damian Lewis",IFC Films
tt1841642,2015,83,"Horror,Thriller",Demonic,5.3,12426,$3000000,,3.39,10 Oct 2017,10.0,,,"Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan",Gatlin Pictures
tt1846589,2018,122,"Action,Thriller",Hunter Killer,6.6,41459,$40000000,15.77,31.67,26 Oct 2018,10.0,36.0,43.0,"Ethan Baird, Jacob Scipio, Dempsey Bovell, Corey Johnson",Summit Premiere
tt1850457,2015,118,Comedy,Sisters,6.0,60043,$30000000,87.04,105.01,18 Dec 2015,12.0,60.0,58.0,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",Universal Pictures
tt1856101,2017,164,"Action,Drama,Mystery",Blade Runner 2049,8.0,398994,$150000000,92.05,260.51,06 Oct 2017,10.0,87.0,81.0,"Ryan Gosling, Dave Bautista, Robin Wright, Mark Arnold",Warner Bros. Pictures
tt1860213,2016,102,Comedy,Dirty Grandpa,5.9,104747,$25000000,35.59,94.07,22 Jan 2016,1.0,11.0,21.0,"Robert De Niro, Zac Efron, Zoey Deutch, Aubrey Plaza",Lionsgate Films
tt1860242,2019,132,"Biography,Crime,Drama",The Highwaymen,6.9,54962,$49000000,,,29 Mar 2019,3.0,57.0,58.0,"Kevin Costner, Woody Harrelson, Kathy Bates, John Carroll Lynch",Netflix
tt1860357,2016,107,"Action,Drama,History",Deepwater Horizon,7.1,137460,$110000000,61.43,121.79,30 Sep 2016,9.0,83.0,68.0,"Mark Wahlberg, Kurt Russell, Douglas M. Griffin, James DuMont",Lionsgate
tt1861445,2015,99,"Crime,Drama,Thriller",An Act of War,5.1,1217,,0.11,0.36,31 Mar 2015,3.0,,,"Russ Russo, Natasha Alam, Doug E. Doug, Joseph R. Gannascoli",Evince Productions and Create Entertainment
tt1869347,2017,115,"Crime,Drama,Mystery",Crooked House,6.3,14579,,,3.68,21 Nov 2017,11.0,57.0,59.0,"Max Irons, Stefanie Martini, Glenn Close, Honor Kneafsey",Sony Pictures Worldwide Acquisitions
tt1878841,2016,92,"Horror,Thriller",The Darkness,4.4,12747,$4000000,10.75,10.9,13 May 2016,5.0,3.0,27.0,"Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry",
tt1878870,2016,104,"Comedy,Drama",The Edge of Seventeen,7.3,91677,$9000000,14.43,18.8,18 Nov 2016,11.0,94.0,77.0,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick",STX Entertainment
tt1880399,2017,105,Drama,Kodachrome,6.8,9428,,,0.07,20 Apr 2018,4.0,71.0,57.0,"Ed Harris, Jason Sudeikis, Elizabeth Olsen, Bruce Greenwood",Netflix
tt1881002,2015,95,"Drama,Horror",Maggie,5.6,39646,,0.19,1.66,08 May 2015,5.0,60.0,52.0,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson, Douglas M. Griffin",Lionsgate Films
tt1883367,2015,102,"Comedy,Horror",The Human Centipede III (Final Sequence),2.8,13165,,0.02,0.02,18 Jun 2015,6.0,17.0,5.0,"Dieter Laser, Laurence R. Harvey, Eric Roberts, Robert LaSardo",IFC Films
tt1895315,2016,148,"Drama,Mystery,Thriller",Brimstone,7.1,31914,EUR12000000,,2.14,12 Jan 2017,1.0,42.0,45.0,"Guy Pearce, Dakota Fanning, Emilia Jones, Carice van Houten",N279 Entertainment
tt1895587,2015,129,"Biography,Crime,Drama",Spotlight,8.1,377768,$20000000,45.06,98.28,20 Nov 2015,11.0,97.0,93.0,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber",Open Road Films
tt1911658,2014,92,"Adventure,Animation,Comedy",Penguins of Madagascar,6.7,73998,$132000000,83.85,373.52,26 Nov 2014,11.0,73.0,53.0,"Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon",DreamWorks Animation
tt1930463,2014,93,"Comedy,Drama",Ride,5.7,3664,,,0.01,01 May 2015,5.0,50.0,48.0,"Helen Hunt, Brenton Thwaites, Julie Dretzin, Jay Russell",Screen Media
tt1935089,2017,98,"Drama,Romance",Blind,5.8,3153,$2500000,0.01,0.1,24 Aug 2017,8.0,19.0,36.0,"Alec Baldwin, Demi Moore, Steven Prescod, Eden Epstein",Vertical Entertainment
tt1935194,2017,93,"Action,Thriller",Overdrive,5.4,10883,EUR24340000,0.01,9.65,06 Oct 2017,10.0,23.0,,"Scott Eastwood, Freddie Thorp, Ana de Armas, Gaia Weiss",Paramount Pictures
tt1935859,2016,127,"Adventure,Drama,Fantasy",Miss Peregrine's Home for Peculiar Children,6.7,144925,$110000000,87.24,296.48,30 Sep 2016,9.0,64.0,57.0,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench",20th Century Fox
tt1935897,2017,85,"Horror,Thriller",Amityville: The Awakening,4.8,11463,,0.0,7.7,12 Oct 2017,10.0,32.0,42.0,"Jennifer Jason Leigh, Bella Thorne, Mckenna Grace, Cameron Monaghan",Dimension Films
tt1935940,2014,102,"Comedy,Family",Get Santa,6.2,2659,,,4.8,12 Dec 2014,12.0,77.0,52.0,"Jim Broadbent, Rafe Spall, Kit Connor, Ewen Bremner",Warner Bros. Pictures International
tt1943014,2015,84,Horror,The Wicked Within,4.4,1138,$1200000,,,27 Oct 2015,10.0,,,"Sienna Guillory, Gianni Capaldi, Enzo Cilenti, Michele Hicks",High Five Films
tt1946502,2019,87,"Adventure,Animation,Comedy",UglyDolls,4.8,3557,$45000000,20.15,32.45,03 May 2019,5.0,28.0,39.0,"Pitbull, Ice-T, Kelly Clarkson, Blake Shelton",STXfilms
tt1949605,2016,95,Comedy,Who Gets the Dog?,4.9,1134,,,0.83,13 Sep 2016,9.0,,,"Ryan Kwanten, Alicia Silverstone, Randall Batinkoff, Matty Ryan",2DS Productions
