tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes,budget_LCY,gross_USA_USD,cumm_worldwide_gross_USD,Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt4341532,movie,The Phoenix Incident,The Phoenix Incident,0,2015,\N,81,"Mystery,Sci-Fi,Thriller",The Phoenix Incident,1,5.1,1361,$1300000,,,16 Jun 2015,6,50,N/A,"Yuri Lowenthal, Travis Willingham, Troy Baker, Liam O'Brien",PCB Productions
tt4341582,movie,Queen of Katwe,Queen of Katwe,0,2016,\N,124,"Biography,Drama,Sport",Queen of Katwe,1,7.4,13560,$15000000,8.87,10.37,30 Sep 2016,9,93,73,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza",Walt Disney Studios
tt4348012,movie,Mayhem,Mayhem,0,2017,\N,86,"Action,Comedy,Horror",Mayhem,1,6.3,12907,,,,10 Nov 2017,11,85,62,"Steven Yeun, Samara Weaving, Steven Brand, Caroline Chikezie",RLJE Films
tt4351548,movie,Bomb City,Bomb City,0,2017,\N,95,"Crime,Drama",Bomb City,1,6.9,6137,,0.06,0.06,31 Mar 2017,3,75,65,"Dave Davis, Glenn Morshower, Luke Shelton, Henry Knotts",Gravitas Ventures
tt4353250,movie,The Last Black Man in San Francisco,The Last Black Man in San Francisco,0,2019,\N,121,Drama,The Last Black Man in San Francisco,1,7.4,5132,,4.52,4.61,07 Jun 2019,6,93,84,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold",A24
tt4356480,movie,The Healer,The Healer,0,2017,\N,113,"Comedy,Drama,Family",The Healer,1,6.2,3440,,,9.98,28 Sep 2018,9,nan,N/A,"Oliver Jackson-Cohen, Jonathan Pryce, Camilla Luddington, Jorge Garcia",N/A
tt4357394,movie,Tau,Tau,0,2018,\N,97,"Sci-Fi,Thriller",Tau,1,5.8,22072,,,,29 Jun 2018,6,25,43,"Maika Monroe, Ed Skrein, Gary Oldman, Fiston Barek",Addictive Pictures
tt4361050,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,\N,99,"Drama,Horror,Mystery",Ouija: Origin of Evil,1,6.1,49047,$9000000,35.14,81.71,21 Oct 2016,10,82,65,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas",Universal Pictures
tt4364194,movie,The Peanut Butter Falcon,The Peanut Butter Falcon,0,2019,\N,97,"Adventure,Comedy,Drama",The Peanut Butter Falcon,1,7.8,11613,,20.33,20.62,23 Aug 2019,8,95,70,"Shia LaBeouf, Dakota Johnson, Zack Gottsagen, John Hawkes",Roadside Attractions
tt4365566,movie,Ghost House,Ghost House,0,2017,\N,89,"Horror,Thriller",Ghost House,1,4.7,3653,,,1.0,25 Aug 2017,8,22,33,"Scout Taylor-Compton, James Landry Hébert, Mark Boone Junior, Russell Geoffrey Banks",Vertical Entertainment
tt4381236,movie,The Greasy Strangler,The Greasy Strangler,0,2016,\N,93,"Comedy,Horror",The Greasy Strangler,1,5.7,5653,,0.05,0.07,07 Oct 2016,10,63,58,"Michael St. Michaels, Sky Elobar, Elizabeth De Razzo, Gil Gex",Rook Films
tt4382872,movie,Extraction,Extraction,0,2015,\N,92,"Action,Thriller",Extraction,1,4.0,8892,$12000000,0.02,0.71,18 Dec 2015,12,6,25,"Bruce Willis, Kellan Lutz, Gina Carano, D.B. Sweeney",Lionsgate Premiere
tt4385888,movie,20th Century Women,20th Century Women,0,2016,\N,119,"Comedy,Drama",20th Century Women,1,7.3,33962,$7000000,5.66,7.21,20 Jan 2017,1,89,83,"Annette Bening, Elle Fanning, Greta Gerwig, Billy Crudup",A24 Films
tt4392770,movie,Always Shine,Always Shine,0,2016,\N,85,"Drama,Horror,Mystery",Always Shine,1,5.6,3563,,0.02,0.02,25 Nov 2016,11,91,72,"Mackenzie Davis, Caitlin FitzGerald, Lawrence Michael Levine, Khan Baykal",Little Teeth Pictures
tt4400994,movie,The Ballad of Lefty Brown,The Ballad of Lefty Brown,0,2017,\N,111,"Action,Drama,Western",The Ballad of Lefty Brown,1,6.2,4197,$8000000,0.01,0.01,15 Dec 2017,12,77,64,"Bill Pullman, Peter Fonda, Stephen Alan Seder, Kathy Baker",A24 and DIRECTV
tt4405860,movie,Dead 7,Dead 7,0,2016,\N,89,"Comedy,Horror,Western",Dead 7,1,3.2,1148,,,,01 Apr 2016,4,nan,N/A,"Nick Carter, Carrie Keagan, Joey Fatone, Jeff Timmons",The Asylum
tt4411234,movie,Slice,Slice,0,2018,\N,83,"Comedy,Crime,Fantasy",Slice,1,4.5,2310,,,,11 Sep 2018,9,nan,61,"Zazie Beetz, Chance the Rapper, Rae Gray, Tim Decker",N/A
tt4411596,movie,My Cousin Rachel,My Cousin Rachel,0,2017,\N,106,"Drama,Mystery,Romance",My Cousin Rachel,1,6.0,16075,,2.72,9.2,09 Jun 2017,6,76,63,"Rachel Weisz, Sam Claflin, Holliday Grainger, Iain Glen",Fox Searchlight Pictures
tt4411618,movie,In Dubious Battle,In Dubious Battle,0,2016,\N,110,"Crime,Drama,History",In Dubious Battle,1,6.1,3330,$15000000,,0.21,17 Feb 2017,2,30,43,"Nat Wolff, James Franco, Vincent D'Onofrio, Selena Gomez",Momentum Pictures
tt4416518,movie,Shark Lake,Shark Lake,0,2015,\N,92,"Action,Adventure,Crime",Shark Lake,1,3.4,1786,$2000000,,,02 Oct 2015,10,nan,N/A,"Dolph Lundgren, Sara Malakul Lane, Lily Brooks O'Briant, Michael Aaron Milligan",Tadross Media Group
tt4419364,movie,Holidays,Holidays,0,2016,\N,105,"Fantasy,Horror,Mystery",Holidays,1,5.1,9144,,,0.06,15 Apr 2016,4,50,50,"Madeleine Coghlan, Savannah Kennick, Rick Peters, Kate Rachesky",Distant Corners Entertainment Group
tt4425200,movie,John Wick: Chapter 2,John Wick: Chapter 2,0,2017,\N,122,"Action,Crime,Thriller",John Wick: Chapter 2,1,7.5,320154,$40000000,92.03,171.54,10 Feb 2017,2,89,75,"Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose",Summit Entertainment
tt4435082,movie,Running Wild,Running Wild,0,2017,\N,99,"Drama,Western",Running Wild,1,5.9,1154,,,,10 Feb 2017,2,nan,N/A,"Tommy Flanagan, Sharon Stone, Christina Moore, Jason Lewis",ESX Entertainment
tt4437216,movie,Goat,Goat,0,2016,\N,96,Drama,Goat,1,5.7,6966,,0.02,0.02,23 Sep 2016,9,79,64,"Ben Schnetzer, Nick Jonas, Gus Halper, Danny Flaherty",Killer Films
tt4439102,movie,Officer Downe,Officer Downe,0,2016,\N,88,"Action,Comedy,Sci-Fi",Officer Downe,1,4.1,1700,,0.0,0.0,18 Nov 2016,11,33,26,"Kim Coates, Tyler Ross, Luna Lauren Velez, Sona Eyambe",Blackmrkt
tt4441098,movie,Cold Moon,Cold Moon,0,2016,\N,92,"Crime,Drama,Horror",Cold Moon,1,4.5,1263,$3200000,,,06 Oct 2017,10,75,N/A,"Josh Stewart, Candy Clark, Robbie Kay, Frank Whaley",Uncork&#39;d Entertainment
tt4441150,movie,Salt and Fire,Salt and Fire,0,2016,\N,98,Thriller,Salt and Fire,1,4.1,2127,,,0.02,07 Apr 2017,4,32,44,"Veronica Ferres, Michael Shannon, Gael García Bernal, Volker Michalowski",Xlrator Media
tt4442130,movie,Wild Horses,Wild Horses,0,2015,\N,100,"Crime,Drama,Western",Wild Horses,1,4.8,2948,,,0.01,05 Jun 2015,6,17,44,"Robert Duvall, James Franco, Darien Willardson, Angie Cepeda",Eone Films
tt4443658,movie,Better Watch Out,Better Watch Out,0,2016,\N,89,"Comedy,Crime,Horror",Better Watch Out,1,6.5,23738,,0.02,0.18,06 Oct 2017,10,89,67,"Olivia DeJonge, Levi Miller, Ed Oxenbould, Aleks Mikic",Well Go USA Entertainment
tt4444438,movie,As You Are,As You Are,0,2016,\N,110,"Drama,Mystery",As You Are,1,6.6,1824,,,,24 Feb 2017,2,67,67,"Owen Campbell, Charlie Heaton, Amandla Stenberg, John Scurti",Votiv Films
tt4446472,movie,Porto,Porto,0,2016,\N,76,"Drama,Romance",Porto,1,6.1,1475,,0.02,0.11,21 Apr 2017,4,50,48,"Anton Yelchin, Lucie Lucas, Paulo Calatré, Françoise Lebrun",Salem Street Entertainment
tt4450396,movie,My Little Pony: Equestria Girls - Friendship Games,My Little Pony: Equestria Girls - Friendship Games,0,2015,\N,72,"Animation,Family,Fantasy",My Little Pony: Equestria Girls - Friendship Games,1,6.5,1378,,,0.22,26 Sep 2015,9,nan,N/A,"Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman",DHX Media
tt4454930,movie,HoneyBee,HoneyBee,0,2016,\N,95,Horror,HoneyBee,1,6.3,1819,$250000,,,18 Oct 2016,10,nan,N/A,"Jane Wiedlin, Lorin Partalis, Suzanne Jaehne, Connie Shi",N/A
tt4457344,movie,Dave Made a Maze,Dave Made a Maze,0,2017,\N,80,"Adventure,Comedy,Fantasy",Dave Made a Maze,1,6.2,4530,,0.03,0.03,18 Aug 2017,8,85,60,"Meera Rohit Kumbhani, Nick Thune, Adam Busch, James Urbaniak",Gravitas Ventures
tt4463816,movie,Terminal,Terminal,0,2018,\N,95,"Crime,Drama,Thriller",Terminal,1,5.3,15827,,,0.84,11 May 2018,5,20,27,"Margot Robbie, Simon Pegg, Dexter Fletcher, Mike Myers",RLJ Entertainment
tt4463894,movie,Shaft,Shaft,0,2019,\N,111,"Action,Comedy,Crime",Shaft,1,6.4,31833,$30000000,21.36,21.36,14 Jun 2019,6,32,40,"Samuel L. Jackson, Jessie T. Usher, Richard Roundtree, Regina Hall",New Line Cinema
tt4464394,movie,The Gracefield Incident,The Gracefield Incident,0,2017,\N,89,"Action,Horror,Mystery",The Gracefield Incident,1,4.1,1956,,,0.1,27 Jul 2017,7,11,21,"Mathieu Ratthe, Victor Andres Turgeon-Trelles, Kimberly Laferriere, Juliette Gosselin",Momentum Pictures
tt4465564,movie,Fifty Shades Darker,Fifty Shades Darker,0,2017,\N,118,"Drama,Romance",Fifty Shades Darker,1,4.6,84296,$55000000,114.58,381.55,10 Feb 2017,2,11,33,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",Universal Pictures
tt4465572,movie,American Woman,American Woman,0,2018,\N,111,"Drama,Mystery",American Woman,1,6.7,1329,,0.24,0.25,14 Jun 2019,6,nan,68,"Aaron Paul, Christina Hendricks, Sienna Miller, Will Sasso",N/A
tt4468634,movie,Certain Women,Certain Women,0,2016,\N,107,Drama,Certain Women,1,6.3,10648,,1.09,1.53,22 Feb 2017,2,91,82,"Laura Dern, James Le Gros, Jared Harris, Ashlie Atkinson",Film Science
tt4468740,movie,Paddington 2,Paddington 2,0,2017,\N,103,"Adventure,Comedy,Family",Paddington 2,1,7.8,49595,$40000000,40.89,227.33,12 Jan 2018,1,nan,88,"Michael Gambon, Imelda Staunton, Ben Whishaw, Madeleine Harris",N/A
tt4470288,movie,Abnormal Attraction,Abnormal Attraction,0,2018,\N,107,"Adventure,Comedy,Fantasy",Abnormal Attraction,1,6.4,2502,,,,01 Mar 2018,3,nan,N/A,"Tyler Mane, Malcolm McDowell, Leslie Easterbrook, Bruce Davison",N/A
tt4477536,movie,Fifty Shades Freed,Fifty Shades Freed,0,2018,\N,105,"Drama,Romance,Thriller",Fifty Shades Freed,1,4.5,46697,$55000000,100.41,371.99,09 Feb 2018,2,12,31,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",Universal Pictures
tt4480398,movie,Attack of the Killer Donuts,Attack of the Killer Donuts,0,2016,\N,98,"Action,Comedy,Horror",Attack of the Killer Donuts,1,3.7,1198,,,,17 Nov 2017,11,nan,N/A,"Justin Ray, Kassandra Voyagis, Michael Swan, Kayla Compton",Level 33 Entertainment
tt4481414,movie,Gifted,Gifted,0,2017,\N,101,Drama,Gifted,1,7.6,86925,$7000000,24.8,43.07,12 Apr 2017,4,73,60,"Chris Evans, Mckenna Grace, Lindsay Duncan, Octavia Spencer",FilmNation Entertainment
tt4481514,movie,The House,The House,0,2017,\N,88,"Comedy,Crime",The House,1,5.6,35776,$40000000,25.58,34.18,30 Jun 2017,6,20,30,"Will Ferrell, Amy Poehler, Jason Mantzoukas, Ryan Simpkins",Warner Bros. Pictures
tt4486986,movie,All I See Is You,All I See Is You,0,2016,\N,109,"Drama,Mystery,Romance",All I See Is You,1,5.3,9173,$30000000,0.22,0.68,27 Oct 2017,10,27,43,"Blake Lively, Jason Clarke, Ahna O'Reilly, Miquel Fernández",Open Road Films
tt4497338,movie,Interrogation,Interrogation,0,2016,\N,93,"Action,Thriller",Interrogation,1,4.9,1437,,,0.03,20 Sep 2016,9,nan,N/A,"Julia Benson, Adam Copeland, Erica Carroll, Patrick Sabongui",WWE Studios
tt4499228,movie,Gehenna: Where Death Lives,Gehenna: Where Death Lives,0,2016,\N,105,"Horror,Mystery,Thriller",Gehenna: Where Death Lives,1,5.0,1357,$240000,,,04 May 2018,5,44,N/A,"Doug Jones, Lance Henriksen, Patrick Gorman, Simon Phillips",N/A
tt4500922,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,0,2018,\N,143,"Action,Sci-Fi,Thriller",Maze Runner: The Death Cure,1,6.2,96835,$62000000,58.03,288.18,26 Jan 2018,1,43,50,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster",20th Century Fox
tt4501244,movie,Why Him?,Why Him?,0,2016,\N,111,Comedy,Why Him?,1,6.2,92426,$38000000,60.32,118.1,23 Dec 2016,12,39,39,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer",20th Century Fox
tt4501454,movie,The Meddler,The Meddler,0,2015,\N,103,"Comedy,Drama,Romance",The Meddler,1,6.3,11020,$3200000,4.27,5.43,03 Jun 2016,6,nan,68,"Susan Sarandon, Rose Byrne, J.K. Simmons, Jerrod Carmichael",N/A
tt4503598,movie,Emelie,Emelie,0,2015,\N,82,"Horror,Thriller",Emelie,1,5.4,12381,,,0.01,04 Mar 2016,3,88,62,"Carly Adams, Elisha Ali, Tyler Aser, Carl Baily",Uncorked Productions
tt4504044,movie,The Prodigy,The Prodigy,0,2019,\N,92,"Horror,Thriller",The Prodigy,1,5.9,16480,$6000000,14.86,21.15,08 Feb 2019,2,nan,45,"Taylor Schilling, Jackson Robert Scott, Peter Mooney, Colm Feore",N/A
tt4511566,movie,Navy Seals vs. Zombies,Navy Seals vs. Zombies,0,2015,\N,97,"Action,Horror",Navy Seals vs. Zombies,1,3.3,1801,,,0.06,08 Oct 2015,10,nan,N/A,"Ed Quinn, Michael Dudikoff, Rick Fox, Chad Lail",Throne Productions
tt4513316,movie,Novitiate,Novitiate,0,2017,\N,123,Drama,Novitiate,1,6.6,3283,,0.58,0.58,20 Jan 2017,1,87,73,"Melissa Leo, Lisa Stewart, Alyssa Brindley, Chelsea Lopez",Maven Pictures
tt4513674,movie,Café Society,Café Society,0,2016,\N,96,"Comedy,Drama,Romance",Café Society,1,6.6,64647,$30000000,11.1,43.76,05 Aug 2016,8,71,64,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman",Perdido Productions
tt4516352,movie,Bethany,Bethany,0,2017,\N,90,Horror,Bethany,1,5.5,1496,,,0.03,05 Oct 2017,10,29,N/A,"Stefanie Estes, Zack Ward, Tom Green, Shannen Doherty",Uncork&#39;d Entertainment
tt4518260,movie,Albion: The Enchanted Stallion,Albion: The Enchanted Stallion,0,2016,\N,106,"Action,Adventure,Comedy",Albion: The Enchanted Stallion,1,5.2,1187,,,,04 Apr 2017,4,nan,N/A,"Avery Arendes, Stephen Dorff, Johnny Sequoyah, Heather Rae Friedenberg",N/A
tt4520340,movie,Last Girl Standing,Last Girl Standing,0,2015,\N,91,"Drama,Horror",Last Girl Standing,1,4.8,1072,,,,17 Oct 2015,10,nan,N/A,"Akasha Villalobos, Danielle Evon Ploeger, Brian Villalobos, Jason Vines",N/A
tt4520364,movie,Morgan,Morgan,0,2016,\N,92,"Action,Horror,Sci-Fi",Morgan,1,5.8,36625,$8000000,3.92,8.81,02 Sep 2016,9,38,48,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",Scott Free Films
tt4526546,movie,Edge of Winter,Edge of Winter,0,2016,\N,89,"Drama,Thriller",Edge of Winter,1,5.4,3303,,,,02 Aug 2016,8,50,50,"Joel Kinnaman, Percy Hynes White, Tom Holland, Rachelle Lefevre",Independent Edge FIlms
tt4530422,movie,Overlord,Overlord,0,2018,\N,110,"Action,Adventure,Horror",Overlord,1,6.6,67316,$38000000,21.7,41.66,09 Nov 2018,11,81,60,"Jovan Adepo, Wyatt Russell, Mathilde Ollivier, Pilou Asbæk",Paramount Pictures
tt4532818,movie,Sophie and the Rising Sun,Sophie and the Rising Sun,0,2016,\N,105,Drama,Sophie and the Rising Sun,1,6.5,1018,,0.03,0.03,22 Jan 2016,1,64,55,"Julianne Nicholson, Takashi Yamaguchi, Margo Martindale, Diane Ladd",Monterey Media
tt4532826,movie,Robin Hood,Robin Hood,0,2018,\N,116,"Action,Adventure,Thriller",Robin Hood,1,5.3,52285,$100000000,30.82,85.75,21 Nov 2018,11,15,32,"Taron Egerton, Jamie Foxx, Ben Mendelsohn, Eve Hewson",Summit Entertainment
tt4537888,movie,The Monster Project,The Monster Project,0,2017,\N,95,"Action,Fantasy,Horror",The Monster Project,1,4.4,2473,$250000,,,18 Aug 2017,8,60,N/A,"Toby Hemingway, Justin Bruening, Murielle Zuker, Jamal Quezaire",Epic Pictures
tt4537896,movie,White Boy Rick,White Boy Rick,0,2018,\N,111,"Crime,Drama",White Boy Rick,1,6.4,19815,$29000000,24.01,25.96,14 Sep 2018,9,59,59,"Matthew McConaughey, Richie Merritt, Bel Powley, Jennifer Jason Leigh",Columbia Pictures
tt4540434,movie,Paradox,Paradox,0,2016,\N,90,"Action,Drama,Sci-Fi",Paradox,1,4.6,3026,,,,15 Apr 2016,4,nan,N/A,"Zoë Bell, Malik Yoba, Adam Huss, Bjørn Alexander",Parkside Pictures
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,"Drama,Thriller",Miss Sloane,1,7.5,55465,$13000000,3.5,9.1,09 Dec 2016,12,76,64,"Jessica Chastain, David Wilson Barnes, John Lithgow, Alison Pill",EuropaCorp
tt4547194,movie,I Kill Giants,I Kill Giants,0,2017,\N,106,"Drama,Fantasy,Thriller",I Kill Giants,1,6.2,24809,$15100000,,0.34,23 Mar 2018,3,78,74,"Madison Wolfe, Zoe Saldana, Imogen Poots, Sydney Wade",XYZ Films
tt4547938,movie,Katie Says Goodbye,Katie Says Goodbye,0,2016,\N,88,Drama,Katie Says Goodbye,1,6.7,1049,,,,18 Apr 2018,4,39,53,"Mireille Enos, Olivia Cooke, Mary Steenburgen, Chris Lowell",Vertical Entertainment
tt4550098,movie,Nocturnal Animals,Nocturnal Animals,0,2016,\N,116,"Drama,Thriller",Nocturnal Animals,1,7.5,213495,$22500000,10.66,30.31,09 Dec 2016,12,74,67,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson",Focus Features
tt4550420,movie,My Blind Brother,My Blind Brother,0,2016,\N,85,"Comedy,Drama,Romance",My Blind Brother,1,6.0,3360,,,,19 Sep 2016,9,81,60,"Adam Scott, Nick Kroll, Greg Violand, Cherie McClain",Low Spark Films
tt4555426,movie,Darkest Hour,Darkest Hour,0,2017,\N,125,"Biography,Drama,History",Darkest Hour,1,7.4,145204,$30000000,56.47,150.85,22 Dec 2017,12,85,75,"Gary Oldman, Kristin Scott Thomas, Ben Mendelsohn, Lily James",Focus Features
tt4556370,movie,Altitude,Altitude,0,2017,\N,88,"Action,Crime,Thriller",Altitude,1,4.0,2812,$5000000,,0.03,06 Oct 2017,10,nan,N/A,"Denise Richards, Dolph Lundgren, Jonathan Lipnicki, Peggy Miley",Grindstone Entertainment Group
tt4557208,movie,Armed Response,Armed Response,0,2017,\N,93,"Action,Horror,Thriller",Armed Response,1,3.7,1801,,,0.05,09 Aug 2017,8,0,13,"Wesley Snipes, Anne Heche, Dave Annable, Colby Lopez",Saban Films and Lionsgate
tt4557956,movie,Crash Pad,Crash Pad,0,2017,\N,91,Comedy,Crash Pad,1,5.7,2321,,,,26 Sep 2017,9,54,46,"Domhnall Gleeson, Christina Applegate, Sunita Prasad, Balinder Johal",Vertical Entertainment and Sony Pictures Worldwide
tt4560008,movie,This Beautiful Fantastic,This Beautiful Fantastic,0,2016,\N,100,"Comedy,Drama,Fantasy",This Beautiful Fantastic,1,6.9,7283,,,0.35,20 Oct 2016,10,nan,51,"Mia Farkasovska, Jessica Brown Findlay, Anna Chancellor, Jeremy Irvine",N/A
tt4560436,movie,Mile 22,Mile 22,0,2018,\N,94,"Action,Thriller",Mile 22,1,6.1,54480,$50000000,36.11,66.31,17 Aug 2018,8,23,38,"Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich",STXfilms
tt4565520,movie,The Layover,The Layover,0,2017,\N,88,"Comedy,Romance",The Layover,1,4.7,11045,,,,03 Aug 2017,8,0,15,"Kate Upton, Alexandra Daddario, Matt Barr, Matt Jones",Vertical Entertainment
tt4566574,movie,Mega Shark vs. Kolossus,Mega Shark vs. Kolossus,0,2015,\N,89,"Action,Adventure,Comedy",Mega Shark vs. Kolossus,1,2.7,1319,,,,16 Jul 2015,7,nan,N/A,"Illeana Douglas, Amy Rider, Brody Hutzler, Adam Dunnells",The Asylum
tt4567486,movie,The Mind's Eye,The Mind's Eye,0,2015,\N,87,"Action,Horror,Sci-Fi",The Mind's Eye,1,4.5,1567,,,,05 Aug 2016,8,62,55,"Graham Skipper, Lauren Ashley Carter, John Speredakos, Larry Fessenden",Channel 83 Films
tt4572514,movie,Patriots Day,Patriots Day,0,2016,\N,133,"Action,Crime,Drama",Patriots Day,1,7.4,79116,$45000000,31.89,50.55,13 Jan 2017,1,80,69,"Mark Wahlberg, Dicky Eklund Jr., Michael Marchand, Rhet Kidd",CBS Films
tt4572792,movie,The Book of Henry,The Book of Henry,0,2017,\N,105,"Crime,Drama,Thriller",The Book of Henry,1,6.6,21116,$10000000,4.5,4.6,23 Jun 2017,6,22,31,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman",Focus Features
tt4573516,movie,Sleight,Sleight,0,2016,\N,89,"Action,Drama,Sci-Fi",Sleight,1,5.9,7301,$250000,3.99,3.99,28 Apr 2017,4,77,62,"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy",BH Tilt
tt4574654,movie,Beneath the Leaves,Beneath the Leaves,0,2019,\N,90,Thriller,Beneath the Leaves,1,4.5,1053,,,,08 Feb 2019,2,20,N/A,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Aaron Farb",Vertical Entertainment
tt4575576,movie,Christopher Robin,Christopher Robin,0,2018,\N,104,"Adventure,Comedy,Drama",Christopher Robin,1,7.3,58610,$75000000,99.22,197.74,03 Aug 2018,8,nan,60,"Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss",N/A
tt4577344,movie,ClownTown,ClownTown,0,2016,\N,86,"Horror,Thriller",ClownTown,1,3.8,1204,,,,04 Oct 2016,10,9,16,"Brian Nagel, Lauren Compton, Andrew Staton, Katie Keene",Millman Productions
tt4578118,movie,Rupture,Rupture,0,2016,\N,102,"Horror,Sci-Fi,Thriller",Rupture,1,4.8,5574,,,0.03,28 Apr 2017,4,18,35,"Noomi Rapace, Michael Chiklis, Kerry Bishé, Peter Stormare",AMBI Media Group
tt4581576,movie,Aftermath,Aftermath,0,2017,\N,94,"Drama,Thriller",Aftermath,1,5.7,18884,$10500000,,0.84,07 Apr 2017,4,42,44,"Arnold Schwarzenegger, Scoot McNairy, Maggie Grace, Judah Nelson",Lionsgate Premiere
tt4586626,movie,Showdown in Manila,Showdown in Manila,0,2016,\N,86,Action,Showdown in Manila,1,2.4,1533,,,0.62,19 Jan 2018,1,0,N/A,"Alexander Nevsky, Casper Van Dien, Cary-Hiroyuki Tagawa, Tia Carrere",ITN Distribution / Hollywood Storm
tt4587366,movie,Eliminators,Eliminators,0,2016,\N,94,"Action,Thriller",Eliminators,1,5.5,3300,,,0.32,09 Dec 2016,12,nan,N/A,"Scott Adkins, Stu Bennett, Daniel Caltagirone, James Cosmo",Universal Pictures
tt4587656,movie,The Star,The Star,0,2017,\N,86,"Adventure,Animation,Comedy",The Star,1,6.1,5418,$20000000,40.85,62.81,17 Nov 2017,11,42,42,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez",Sony Pictures Animation
tt4587780,movie,Unleashed,Unleashed,0,2016,\N,96,"Comedy,Fantasy,Romance",Unleashed,1,6.4,1216,,,0.14,25 Aug 2017,8,nan,N/A,"Sean Astin, Steve Howey, Justin Chatwin, Kate Micucci",N/A
tt4594834,movie,Chi-Raq,Chi-Raq,0,2015,\N,127,"Comedy,Crime,Drama",Chi-Raq,1,5.7,8306,,2.65,2.72,02 Dec 2016,12,82,77,"Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett",LionsGate Entertainment
tt4594836,movie,Darc,Darc,0,2018,\N,97,"Action,Thriller",Darc,1,5.8,3120,$10000000,,,01 May 2018,5,nan,N/A,"Tony Schiena, Armand Assante, Kippei Shîna, Shô Ikushima",N/A
tt4595882,movie,Can You Ever Forgive Me?,Can You Ever Forgive Me?,0,2018,\N,106,"Biography,Comedy,Crime",Can You Ever Forgive Me?,1,7.1,36468,$10000000,8.8,12.44,02 Nov 2018,11,98,87,"Melissa McCarthy, Richard E. Grant, Dolly Wells, Ben Falcone",Fox Searchlight Pictures
tt4602066,movie,The Catcher Was a Spy,The Catcher Was a Spy,0,2018,\N,98,"Biography,Drama,War",The Catcher Was a Spy,1,6.2,5582,$14000000,0.73,0.95,22 Jun 2018,6,32,49,"Paul Rudd, Pierfrancesco Favino, Tom Wilkinson, Connie Nielsen",IFC Films
tt4607722,movie,Blame,Blame,0,2017,\N,100,Drama,Blame,1,5.8,2060,,,,05 Jan 2018,1,nan,54,"Tate Donovan, Chris Messina, Trieste Kelly Dunn, Quinn Shephard",Netflix
tt4616250,movie,The Perfect Weapon,The Perfect Weapon,0,2016,\N,88,"Action,Drama,Sci-Fi",The Perfect Weapon,1,3.1,1317,$14000000,,0.02,09 Sep 2016,9,nan,N/A,"Steven Seagal, Richard Tyson, Johnny Messner, Vernon Wells",N/A
tt4622512,movie,Battle of the Sexes,Battle of the Sexes,0,2017,\N,121,"Biography,Comedy,Drama",Battle of the Sexes,1,6.7,45254,$25000000,12.64,18.6,29 Sep 2017,9,85,73,"Emma Stone, Steve Carell, Andrea Riseborough, Natalie Morales",Fox Searchlight Pictures
tt4624258,movie,What's the Matter with Gerald?,What's the Matter with Gerald?,0,2016,\N,99,"Comedy,Drama,Fantasy",What's the Matter with Gerald?,1,5.5,1063,,,,27 Dec 2016,12,nan,N/A,"Jacob York, Kathy Cash, Jonathan Everett, Angel Luis",Element Twenty Two Productions
